ENSG00000239572	ENSG00000239572	Gene Expression
ENSG00000239628	ENSG00000239628	Gene Expression
ENSG00000239791	ENSG00000239791	Gene Expression
ENSG00000239920	ENSG00000239920	Gene Expression
ENSG00000239922	ENSG00000239922	Gene Expression
ENSG00000240040	ENSG00000240040	Gene Expression
ENSG00000240086	ENSG00000240086	Gene Expression
ENSG00000240143	ENSG00000240143	Gene Expression
ENSG00000240219	ENSG00000240219	Gene Expression
ENSG00000240291	ENSG00000240291	Gene Expression
ENSG00000240401	ENSG00000240401	Gene Expression
ENSG00000240497	ENSG00000240497	Gene Expression
ENSG00000240499	ENSG00000240499	Gene Expression
ENSG00000240521	ENSG00000240521	Gene Expression
ENSG00000240535	ENSG00000240535	Gene Expression
ENSG00000240553	ENSG00000240553	Gene Expression
ENSG00000240571	ENSG00000240571	Gene Expression
ENSG00000240710	ENSG00000240710	Gene Expression
ENSG00000240963	ENSG00000240963	Gene Expression
ENSG00000241048	ENSG00000241048	Gene Expression
ENSG00000241073	ENSG00000241073	Gene Expression
ENSG00000241168	ENSG00000241168	Gene Expression
ENSG00000241169	ENSG00000241169	Gene Expression
ENSG00000241180	ENSG00000241180	Gene Expression
ENSG00000241219	ENSG00000241219	Gene Expression
ENSG00000241231	ENSG00000241231	Gene Expression
ENSG00000241345	ENSG00000241345	Gene Expression
ENSG00000241357	ENSG00000241357	Gene Expression
ENSG00000241409	ENSG00000241409	Gene Expression
ENSG00000241490	ENSG00000241490	Gene Expression
ENSG00000241525	ENSG00000241525	Gene Expression
ENSG00000241770	ENSG00000241770	Gene Expression
ENSG00000241860	ENSG00000241860	Gene Expression
ENSG00000241884	ENSG00000241884	Gene Expression
ENSG00000241921	ENSG00000241921	Gene Expression
ENSG00000241954	ENSG00000241954	Gene Expression
ENSG00000241962	ENSG00000241962	Gene Expression
ENSG00000242021	ENSG00000242021	Gene Expression
ENSG00000242029	ENSG00000242029	Gene Expression
ENSG00000242072	ENSG00000242072	Gene Expression
ENSG00000242375	ENSG00000242375	Gene Expression
ENSG00000242536	ENSG00000242536	Gene Expression
ENSG00000242539	ENSG00000242539	Gene Expression
ENSG00000242545	ENSG00000242545	Gene Expression
ENSG00000242553	ENSG00000242553	Gene Expression
ENSG00000242588	ENSG00000242588	Gene Expression
ENSG00000242593	ENSG00000242593	Gene Expression
ENSG00000242628	ENSG00000242628	Gene Expression
ENSG00000242753	ENSG00000242753	Gene Expression
ENSG00000242798	ENSG00000242798	Gene Expression
ENSG00000242861	ENSG00000242861	Gene Expression
ENSG00000242880	ENSG00000242880	Gene Expression
ENSG00000243004	ENSG00000243004	Gene Expression
ENSG00000243089	ENSG00000243089	Gene Expression
ENSG00000243155	ENSG00000243155	Gene Expression
ENSG00000243176	ENSG00000243176	Gene Expression
ENSG00000243276	ENSG00000243276	Gene Expression
ENSG00000243305	ENSG00000243305	Gene Expression
ENSG00000243389	ENSG00000243389	Gene Expression
ENSG00000243415	ENSG00000243415	Gene Expression
ENSG00000243433	ENSG00000243433	Gene Expression
ENSG00000243620	ENSG00000243620	Gene Expression
ENSG00000243655	ENSG00000243655	Gene Expression
ENSG00000243762	ENSG00000243762	Gene Expression
ENSG00000243797	ENSG00000243797	Gene Expression
ENSG00000243818	ENSG00000243818	Gene Expression
ENSG00000243944	ENSG00000243944	Gene Expression
ENSG00000243969	ENSG00000243969	Gene Expression
ENSG00000244055	ENSG00000244055	Gene Expression
ENSG00000244151	ENSG00000244151	Gene Expression
ENSG00000244278	ENSG00000244278	Gene Expression
ENSG00000244337	ENSG00000244337	Gene Expression
ENSG00000244345	ENSG00000244345	Gene Expression
ENSG00000244380	ENSG00000244380	Gene Expression
ENSG00000244459	ENSG00000244459	Gene Expression
ENSG00000244464	ENSG00000244464	Gene Expression
ENSG00000244491	ENSG00000244491	Gene Expression
ENSG00000244550	ENSG00000244550	Gene Expression
ENSG00000244650	ENSG00000244650	Gene Expression
ENSG00000244675	ENSG00000244675	Gene Expression
ENSG00000244676	ENSG00000244676	Gene Expression
ENSG00000244701	ENSG00000244701	Gene Expression
ENSG00000244733	ENSG00000244733	Gene Expression
ENSG00000245008	ENSG00000245008	Gene Expression
ENSG00000245025	ENSG00000245025	Gene Expression
ENSG00000245156	ENSG00000245156	Gene Expression
ENSG00000245482	ENSG00000245482	Gene Expression
ENSG00000245651	ENSG00000245651	Gene Expression
ENSG00000245748	ENSG00000245748	Gene Expression
ENSG00000245768	ENSG00000245768	Gene Expression
ENSG00000246090	ENSG00000246090	Gene Expression
ENSG00000246130	ENSG00000246130	Gene Expression
ENSG00000246225	ENSG00000246225	Gene Expression
ENSG00000246250	ENSG00000246250	Gene Expression
ENSG00000246308	ENSG00000246308	Gene Expression
ENSG00000246477	ENSG00000246477	Gene Expression
ENSG00000246851	ENSG00000246851	Gene Expression
ENSG00000247011	ENSG00000247011	Gene Expression
ENSG00000247033	ENSG00000247033	Gene Expression
ENSG00000247049	ENSG00000247049	Gene Expression
ENSG00000247121	ENSG00000247121	Gene Expression
ENSG00000247131	ENSG00000247131	Gene Expression
ENSG00000247134	ENSG00000247134	Gene Expression
ENSG00000247193	ENSG00000247193	Gene Expression
ENSG00000247228	ENSG00000247228	Gene Expression
ENSG00000247345	ENSG00000247345	Gene Expression
ENSG00000247372	ENSG00000247372	Gene Expression
ENSG00000247679	ENSG00000247679	Gene Expression
ENSG00000247765	ENSG00000247765	Gene Expression
ENSG00000247853	ENSG00000247853	Gene Expression
ENSG00000247903	ENSG00000247903	Gene Expression
ENSG00000247925	ENSG00000247925	Gene Expression
ENSG00000247934	ENSG00000247934	Gene Expression
ENSG00000247970	ENSG00000247970	Gene Expression
ENSG00000248015	ENSG00000248015	Gene Expression
ENSG00000248100	ENSG00000248100	Gene Expression
ENSG00000248125	ENSG00000248125	Gene Expression
ENSG00000248138	ENSG00000248138	Gene Expression
ENSG00000248148	ENSG00000248148	Gene Expression
ENSG00000248161	ENSG00000248161	Gene Expression
ENSG00000248176	ENSG00000248176	Gene Expression
ENSG00000248206	ENSG00000248206	Gene Expression
ENSG00000248223	ENSG00000248223	Gene Expression
ENSG00000248240	ENSG00000248240	Gene Expression
ENSG00000248242	ENSG00000248242	Gene Expression
ENSG00000248268	ENSG00000248268	Gene Expression
ENSG00000248317	ENSG00000248317	Gene Expression
ENSG00000248318	ENSG00000248318	Gene Expression
ENSG00000248356	ENSG00000248356	Gene Expression
ENSG00000248359	ENSG00000248359	Gene Expression
ENSG00000248367	ENSG00000248367	Gene Expression
ENSG00000248369	ENSG00000248369	Gene Expression
ENSG00000248373	ENSG00000248373	Gene Expression
ENSG00000248388	ENSG00000248388	Gene Expression
ENSG00000248428	ENSG00000248428	Gene Expression
ENSG00000248431	ENSG00000248431	Gene Expression
ENSG00000248434	ENSG00000248434	Gene Expression
ENSG00000248468	ENSG00000248468	Gene Expression
ENSG00000248475	ENSG00000248475	Gene Expression
ENSG00000248482	ENSG00000248482	Gene Expression
ENSG00000248491	ENSG00000248491	Gene Expression
ENSG00000248515	ENSG00000248515	Gene Expression
ENSG00000248516	ENSG00000248516	Gene Expression
ENSG00000248529	ENSG00000248529	Gene Expression
ENSG00000248544	ENSG00000248544	Gene Expression
ENSG00000248545	ENSG00000248545	Gene Expression
ENSG00000248551	ENSG00000248551	Gene Expression
ENSG00000248559	ENSG00000248559	Gene Expression
ENSG00000248576	ENSG00000248576	Gene Expression
ENSG00000248588	ENSG00000248588	Gene Expression
ENSG00000248601	ENSG00000248601	Gene Expression
ENSG00000248605	ENSG00000248605	Gene Expression
ENSG00000248636	ENSG00000248636	Gene Expression
ENSG00000248646	ENSG00000248646	Gene Expression
ENSG00000248656	ENSG00000248656	Gene Expression
ENSG00000248664	ENSG00000248664	Gene Expression
ENSG00000248676	ENSG00000248676	Gene Expression
ENSG00000248710	ENSG00000248710	Gene Expression
ENSG00000248734	ENSG00000248734	Gene Expression
ENSG00000248752	ENSG00000248752	Gene Expression
ENSG00000248764	ENSG00000248764	Gene Expression
ENSG00000248774	ENSG00000248774	Gene Expression
ENSG00000248779	ENSG00000248779	Gene Expression
ENSG00000248787	ENSG00000248787	Gene Expression
ENSG00000248816	ENSG00000248816	Gene Expression
ENSG00000248837	ENSG00000248837	Gene Expression
ENSG00000248881	ENSG00000248881	Gene Expression
ENSG00000248896	ENSG00000248896	Gene Expression
ENSG00000248898	ENSG00000248898	Gene Expression
ENSG00000248936	ENSG00000248936	Gene Expression
ENSG00000248939	ENSG00000248939	Gene Expression
ENSG00000248954	ENSG00000248954	Gene Expression
ENSG00000248964	ENSG00000248964	Gene Expression
ENSG00000248969	ENSG00000248969	Gene Expression
ENSG00000248973	ENSG00000248973	Gene Expression
ENSG00000248994	ENSG00000248994	Gene Expression
ENSG00000249000	ENSG00000249000	Gene Expression
ENSG00000249001	ENSG00000249001	Gene Expression
ENSG00000249021	ENSG00000249021	Gene Expression
ENSG00000249036	ENSG00000249036	Gene Expression
ENSG00000249052	ENSG00000249052	Gene Expression
ENSG00000249061	ENSG00000249061	Gene Expression
ENSG00000249102	ENSG00000249102	Gene Expression
ENSG00000249141	ENSG00000249141	Gene Expression
ENSG00000249171	ENSG00000249171	Gene Expression
ENSG00000249174	ENSG00000249174	Gene Expression
ENSG00000249180	ENSG00000249180	Gene Expression
ENSG00000249184	ENSG00000249184	Gene Expression
ENSG00000249207	ENSG00000249207	Gene Expression
ENSG00000249209	ENSG00000249209	Gene Expression
ENSG00000249216	ENSG00000249216	Gene Expression
ENSG00000249234	ENSG00000249234	Gene Expression
ENSG00000249236	ENSG00000249236	Gene Expression
ENSG00000249240	ENSG00000249240	Gene Expression
ENSG00000249295	ENSG00000249295	Gene Expression
ENSG00000249309	ENSG00000249309	Gene Expression
ENSG00000249319	ENSG00000249319	Gene Expression
ENSG00000249328	ENSG00000249328	Gene Expression
ENSG00000249335	ENSG00000249335	Gene Expression
ENSG00000249388	ENSG00000249388	Gene Expression
ENSG00000249392	ENSG00000249392	Gene Expression
ENSG00000249409	ENSG00000249409	Gene Expression
ENSG00000249413	ENSG00000249413	Gene Expression
ENSG00000249426	ENSG00000249426	Gene Expression
ENSG00000249451	ENSG00000249451	Gene Expression
ENSG00000249456	ENSG00000249456	Gene Expression
ENSG00000249476	ENSG00000249476	Gene Expression
ENSG00000249492	ENSG00000249492	Gene Expression
ENSG00000249526	ENSG00000249526	Gene Expression
ENSG00000249547	ENSG00000249547	Gene Expression
ENSG00000249593	ENSG00000249593	Gene Expression
ENSG00000249602	ENSG00000249602	Gene Expression
ENSG00000249604	ENSG00000249604	Gene Expression
ENSG00000249631	ENSG00000249631	Gene Expression
ENSG00000249675	ENSG00000249675	Gene Expression
ENSG00000249678	ENSG00000249678	Gene Expression
ENSG00000249679	ENSG00000249679	Gene Expression
ENSG00000249684	ENSG00000249684	Gene Expression
ENSG00000249690	ENSG00000249690	Gene Expression
ENSG00000249738	ENSG00000249738	Gene Expression
ENSG00000249743	ENSG00000249743	Gene Expression
ENSG00000249753	ENSG00000249753	Gene Expression
ENSG00000249771	ENSG00000249771	Gene Expression
ENSG00000249773	ENSG00000249773	Gene Expression
ENSG00000249776	ENSG00000249776	Gene Expression
ENSG00000249787	ENSG00000249787	Gene Expression
ENSG00000249803	ENSG00000249803	Gene Expression
ENSG00000249806	ENSG00000249806	Gene Expression
ENSG00000249837	ENSG00000249837	Gene Expression
ENSG00000249849	ENSG00000249849	Gene Expression
ENSG00000249856	ENSG00000249856	Gene Expression
ENSG00000249870	ENSG00000249870	Gene Expression
ENSG00000249875	ENSG00000249875	Gene Expression
ENSG00000249881	ENSG00000249881	Gene Expression
ENSG00000249883	ENSG00000249883	Gene Expression
ENSG00000249916	ENSG00000249916	Gene Expression
ENSG00000249942	ENSG00000249942	Gene Expression
ENSG00000249951	ENSG00000249951	Gene Expression
ENSG00000249955	ENSG00000249955	Gene Expression
ENSG00000249967	ENSG00000249967	Gene Expression
ENSG00000249971	ENSG00000249971	Gene Expression
ENSG00000249988	ENSG00000249988	Gene Expression
ENSG00000249998	ENSG00000249998	Gene Expression
ENSG00000250025	ENSG00000250025	Gene Expression
ENSG00000250027	ENSG00000250027	Gene Expression
ENSG00000250039	ENSG00000250039	Gene Expression
ENSG00000250049	ENSG00000250049	Gene Expression
ENSG00000250057	ENSG00000250057	Gene Expression
ENSG00000250064	ENSG00000250064	Gene Expression
ENSG00000250069	ENSG00000250069	Gene Expression
ENSG00000250075	ENSG00000250075	Gene Expression
ENSG00000250101	ENSG00000250101	Gene Expression
ENSG00000250122	ENSG00000250122	Gene Expression
ENSG00000250129	ENSG00000250129	Gene Expression
ENSG00000250132	ENSG00000250132	Gene Expression
ENSG00000250137	ENSG00000250137	Gene Expression
ENSG00000250149	ENSG00000250149	Gene Expression
ENSG00000250155	ENSG00000250155	Gene Expression
ENSG00000250195	ENSG00000250195	Gene Expression
ENSG00000250237	ENSG00000250237	Gene Expression
ENSG00000250240	ENSG00000250240	Gene Expression
ENSG00000250244	ENSG00000250244	Gene Expression
ENSG00000250258	ENSG00000250258	Gene Expression
ENSG00000250267	ENSG00000250267	Gene Expression
ENSG00000250274	ENSG00000250274	Gene Expression
ENSG00000250284	ENSG00000250284	Gene Expression
ENSG00000250286	ENSG00000250286	Gene Expression
ENSG00000250333	ENSG00000250333	Gene Expression
ENSG00000250349	ENSG00000250349	Gene Expression
ENSG00000250354	ENSG00000250354	Gene Expression
ENSG00000250362	ENSG00000250362	Gene Expression
ENSG00000250375	ENSG00000250375	Gene Expression
ENSG00000250397	ENSG00000250397	Gene Expression
ENSG00000250407	ENSG00000250407	Gene Expression
ENSG00000250415	ENSG00000250415	Gene Expression
ENSG00000250421	ENSG00000250421	Gene Expression
ENSG00000250453	ENSG00000250453	Gene Expression
ENSG00000250481	ENSG00000250481	Gene Expression
ENSG00000250493	ENSG00000250493	Gene Expression
ENSG00000250509	ENSG00000250509	Gene Expression
ENSG00000250519	ENSG00000250519	Gene Expression
ENSG00000250522	ENSG00000250522	Gene Expression
ENSG00000250592	ENSG00000250592	Gene Expression
ENSG00000250602	ENSG00000250602	Gene Expression
ENSG00000250603	ENSG00000250603	Gene Expression
ENSG00000250614	ENSG00000250614	Gene Expression
ENSG00000250643	ENSG00000250643	Gene Expression
ENSG00000250646	ENSG00000250646	Gene Expression
ENSG00000250657	ENSG00000250657	Gene Expression
ENSG00000250659	ENSG00000250659	Gene Expression
ENSG00000250696	ENSG00000250696	Gene Expression
ENSG00000250697	ENSG00000250697	Gene Expression
ENSG00000250723	ENSG00000250723	Gene Expression
ENSG00000250735	ENSG00000250735	Gene Expression
ENSG00000250751	ENSG00000250751	Gene Expression
ENSG00000250761	ENSG00000250761	Gene Expression
ENSG00000250764	ENSG00000250764	Gene Expression
ENSG00000250775	ENSG00000250775	Gene Expression
ENSG00000250781	ENSG00000250781	Gene Expression
ENSG00000250790	ENSG00000250790	Gene Expression
ENSG00000250791	ENSG00000250791	Gene Expression
ENSG00000250820	ENSG00000250820	Gene Expression
ENSG00000250842	ENSG00000250842	Gene Expression
ENSG00000250850	ENSG00000250850	Gene Expression
ENSG00000250855	ENSG00000250855	Gene Expression
ENSG00000250863	ENSG00000250863	Gene Expression
ENSG00000250866	ENSG00000250866	Gene Expression
ENSG00000250877	ENSG00000250877	Gene Expression
ENSG00000250905	ENSG00000250905	Gene Expression
ENSG00000250909	ENSG00000250909	Gene Expression
ENSG00000250917	ENSG00000250917	Gene Expression
ENSG00000250920	ENSG00000250920	Gene Expression
ENSG00000250934	ENSG00000250934	Gene Expression
ENSG00000250945	ENSG00000250945	Gene Expression
ENSG00000250949	ENSG00000250949	Gene Expression
ENSG00000250954	ENSG00000250954	Gene Expression
ENSG00000250971	ENSG00000250971	Gene Expression
ENSG00000250990	ENSG00000250990	Gene Expression
ENSG00000250994	ENSG00000250994	Gene Expression
ENSG00000251009	ENSG00000251009	Gene Expression
ENSG00000251010	ENSG00000251010	Gene Expression
ENSG00000251023	ENSG00000251023	Gene Expression
ENSG00000251031	ENSG00000251031	Gene Expression
ENSG00000251033	ENSG00000251033	Gene Expression
ENSG00000251034	ENSG00000251034	Gene Expression
ENSG00000251055	ENSG00000251055	Gene Expression
ENSG00000251088	ENSG00000251088	Gene Expression
ENSG00000251095	ENSG00000251095	Gene Expression
ENSG00000251131	ENSG00000251131	Gene Expression
ENSG00000251139	ENSG00000251139	Gene Expression
ENSG00000251143	ENSG00000251143	Gene Expression
ENSG00000251148	ENSG00000251148	Gene Expression
ENSG00000251161	ENSG00000251161	Gene Expression
ENSG00000251168	ENSG00000251168	Gene Expression
ENSG00000251170	ENSG00000251170	Gene Expression
ENSG00000251184	ENSG00000251184	Gene Expression
ENSG00000251185	ENSG00000251185	Gene Expression
ENSG00000251194	ENSG00000251194	Gene Expression
ENSG00000251199	ENSG00000251199	Gene Expression
ENSG00000251205	ENSG00000251205	Gene Expression
ENSG00000251249	ENSG00000251249	Gene Expression
ENSG00000251259	ENSG00000251259	Gene Expression
ENSG00000251293	ENSG00000251293	Gene Expression
ENSG00000251294	ENSG00000251294	Gene Expression
ENSG00000251314	ENSG00000251314	Gene Expression
ENSG00000251357	ENSG00000251357	Gene Expression
ENSG00000251393	ENSG00000251393	Gene Expression
ENSG00000251412	ENSG00000251412	Gene Expression
ENSG00000251416	ENSG00000251416	Gene Expression
ENSG00000251417	ENSG00000251417	Gene Expression
ENSG00000251423	ENSG00000251423	Gene Expression
ENSG00000251438	ENSG00000251438	Gene Expression
ENSG00000251459	ENSG00000251459	Gene Expression
ENSG00000251461	ENSG00000251461	Gene Expression
ENSG00000251471	ENSG00000251471	Gene Expression
ENSG00000251488	ENSG00000251488	Gene Expression
ENSG00000251517	ENSG00000251517	Gene Expression
ENSG00000251523	ENSG00000251523	Gene Expression
ENSG00000251532	ENSG00000251532	Gene Expression
ENSG00000251537	ENSG00000251537	Gene Expression
ENSG00000251555	ENSG00000251555	Gene Expression
ENSG00000251556	ENSG00000251556	Gene Expression
ENSG00000251567	ENSG00000251567	Gene Expression
ENSG00000251574	ENSG00000251574	Gene Expression
ENSG00000251598	ENSG00000251598	Gene Expression
ENSG00000251600	ENSG00000251600	Gene Expression
ENSG00000251613	ENSG00000251613	Gene Expression
ENSG00000251615	ENSG00000251615	Gene Expression
ENSG00000251654	ENSG00000251654	Gene Expression
ENSG00000251661	ENSG00000251661	Gene Expression
ENSG00000251670	ENSG00000251670	Gene Expression
ENSG00000251675	ENSG00000251675	Gene Expression
ENSG00000251679	ENSG00000251679	Gene Expression
ENSG00000251680	ENSG00000251680	Gene Expression
ENSG00000251867	ENSG00000251867	Gene Expression
ENSG00000252690	ENSG00000252690	Gene Expression
ENSG00000253100	ENSG00000253100	Gene Expression
ENSG00000253106	ENSG00000253106	Gene Expression
